sherlock-holmes,7,IvanT.,,"Dec 29, 2009","[ ""As anyone could tell from the previews, Doyle's Holmes is only a distant ancestor of this portrayal of the London detective. A fun film that is intended to mesmerize the audience with a steady stream of witty dialogue, clever mystery, and thrilling action. Small wonder the critics don't approve. As blockbusters go, this one's worth its weight. Best viewed in the cinema, once."" ]",0,0,,
sherlock-holmes,7,CiaranH.,,"Dec 29, 2009","[ ""Over the years there have been countless adaptations of Sir Arthut Conan Doyle's series of books revolving aroudn the man with the most brilliant mind in the world, Sherlock Holmes. In fact, there have been so many adaptations from so many different medias that it takes a very good film to stick out from the Sherlock Holmes crowd. Robert Downey Jr. (Holmes) brings his own unique style to the character. He shows previously unseen side of Holmes, he makes the character his own, much like Daniel Craig did in the recent James Bond films. Although the plot is developed very slowly throughout the course of the film (which is definitely overlong), Guy Ritchie manages to keep us hooked through dramatic fights and a clever, witty script. In conclusion, if you want to see another boring and repetitive adaption of Sherlock Holmes do not go and see this film, if however if you want to see a unique and brilliant take on the story do come and see this thrilling film."" ]",0,0,,
sherlock-holmes,7,FionaB.,,"Dec 31, 2009",[],0,0,,
sherlock-holmes,10,PaulA,,"Dec 31, 2009",[],0,0,,
sherlock-holmes,2,SK.,,"Dec 30, 2009","[ ""The film was boring. The characters were badly rounded, inhuman and often unintelligent. Downey Jr. plays a part well but the part is not Sherlock Holmes. If the name was taken away from the film and it was just a stand alone adventure film with two original characters it would still be terrible. I wouldn't advise this film to Guy RItchie fans or fans of Sherlock Holmes. Just to the masses of people who love the dumbed down action films that the film industry feel are all the public are capable of digesting."" ]",0,0,,
sherlock-holmes,8,AnnK.,,"Jan 12, 2010","[ ""Refreshing. Great fun. Didn't come to this conclusion until about 24 hours after watching; this Sherlock and Watson and crew stays with you and ripens somehow. Excellent character development of all the major plays and also of many of the peripherals. All in all a rollicking, fun ride. Am going to see again."" ]",0,0,,
sherlock-holmes,9,RuthK.,,"Jan 13, 2010","[ ""I have read all the Sherlock Holmes stories several times over AND I am a mature person of 60ish. I thought the plot was a clever interpretation of the stories for today's cinema - the biffo and the World Domination seem essential for an action/adventure movie to hold its own. Interesting Holmes only plucked at his violin, I thought this verged on looking odd, but perhaps it was necessary. A violin sounds better in a book! I thought the characterisations were very true to the stories, interpreted for the biffo and also to lighten the tone a bit. I really liked the sense of fun of the actors and in the plot, that helped the movie a lot. RDJ and Jude law were excellent, each challenging the other to lift their game. The set and scenes were pretty good too, I like the grey and dull tones for the atmosphere."" ]",0,0,,
sherlock-holmes,9,PiaV.,,"Jan 14, 2010",[],0,0,,
sherlock-holmes,10,NickG,,"Jan 17, 2010","[ ""Very fast pace and fun movie, some violence but not extreme. Excellent new take on showing Holmes thought pattern (slow-mo fight scenes). Added +1 as I like Guy Ritchie's other movies and this is in a similar vein. 9/10 if your not a Ritchie fan."" ]",0,0,,
sherlock-holmes,9,JonW.,,"Jan 18, 2010",[],0,0,,
sherlock-holmes,9,JohanF,,"Mar 29, 2010","[ ""I don't know what all the critics are so mad about. Of course, this movie is nothing like the old books, but hey, did they want it to be like that? I think teh crowd would be bored to tears if they would have to watch an hour and a half of Holmes questioning some random person and in the last 10 minutes solving the case. This movie took some liberties (read: a lot) if you want to compare it to the books, but the fantastic plot and entertaining action scenes, this movie should've been rated way higher."" ]",0,0,,
sherlock-holmes,9,KevinB,,"Mar 29, 2010",[],0,0,,
sherlock-holmes,9,MikeB,,"Apr 28, 2010",[],0,0,,
sherlock-holmes,4,SamJ,,"May 16, 2010",[],0,0,,
sherlock-holmes,9,SteveF,,"May 16, 2010",[],0,0,,
sherlock-holmes,5,SusanL.,,"Dec 25, 2009",[],0,0,,
sherlock-holmes,9,BarryS.,,"Dec 25, 2009",[],0,0,,
sherlock-holmes,8,unclepaul,,"Dec 26, 2009","[ ""Entertaining at it's worst, Sherlock Holmes shows a restained Guy Ritchie touch, with appropriate levels of fun from all concerned characters. I liked the dirtier Holmes, with his well-travelled knowledge of the martial arts and French. I expect a better sequel."" ]",0,0,,
sherlock-holmes,9,JoeyK,,"Dec 26, 2009","[ ""Yes, it's a different kind of Sherlock Holmes, but it's still a good one. It's a Hollywood treatment of the character, but it works.The first thing the movie does is show Holmes using his quick wit and amazing observational skills to beat up a guy. The movie is simultaneously clever and explodey. It works. Recommended."" ]",0,0,,
sherlock-holmes,9,dane,,"Dec 26, 2009",[],0,0,,
sherlock-holmes,9,MarthaR.,,"Dec 27, 2009","[ ""Very entertaining movie. We all know going in this is NOT your mother's Sherlock Holmes, so no one should be critical of the outlandish scenes. It's witty, great action, wonderful sets and visually intriguing aura of dirty London. Downey is mesmerizing! I was in awe of the stunning action scenes and actually cringed waiting for the moment of danger to pass. Lots of fun surprises in this movie."" ]",0,0,,
sherlock-holmes,8,BrianJ.,,"Dec 27, 2009","[ ""Not a movie for Holmes fans who cant look past the interpretation of the character they grew up with. That said, The writers have done something compelling. They took everything that \""Is\"" Sherlock Holmes and without adding anything of their own, created a completely different representation of the character. What comes out IS an enjoyable character, even if it is diluted slightly by Robert Downey Jr. (when did he magically become a one-trick pony?) and Jude Law makes for a perfect counterpoint and Ally as Watson. The Plot, barring sensationalism, IS a Doyle-esque mystery, and the Technique used by Richie and his Cinematographer(s?) to show Holmes' thoughts and deductions is a great, if slightly over used feature of the narrative. I admit, I grew up as a huge fan of the Character (and the Jeremy Brett rendition), so it took 15 minutes or more of screen time for me to finally shut off that voice in my head saying \""That's not Holmes!\"" Once I got passed that, I found a fun, enjoyable, decidedly \""Sherlock Holmes-like\"" Flick. I'd definitely recommend it to anyone who isn't a die-hard fan of the source, and to any true fan who can get passed the differences in this version, and enjoy the movie beneath."" ]",0,0,,
sherlock-holmes,10,WilliamJ.,,"Dec 28, 2009",[],0,0,,
sherlock-holmes,6,FrankO.,,"Dec 28, 2009","[ ""I enjoyed this movie but it felt very long. The chase scenes and the beginning set-up were too long. I liked the interaction and relationship between Holmes and Watson. Was this suppose to be an action/adventure story or a mystery? It did not do justice to either."" ]",0,0,,
sherlock-holmes,9,Fabio,,"Dec 29, 2009","[ ""Great movie, we finally have a Sherlock and a Watson as close as possible to Doyle's books. also we find in the movie all the most important elements from the original books. movie's ending is open to sequel. I'm only a tiny bit disappointed to some exaggerations (you ask yourself how they came out alive from certain situations), but that really doesn't matter so much."" ]",0,0,,
sherlock-holmes,9,adrianj.,,"Dec 29, 2009",[],0,0,,
sherlock-holmes,9,DanC,,"Dec 31, 2009",[],0,0,,
sherlock-holmes,8,ShadoeD.,,"Dec 30, 2009",[],0,0,,
sherlock-holmes,8,RobertL,,"Dec 30, 2009",[],0,0,,
sherlock-holmes,4,criticsRmad,,"Dec 30, 2009","[ ""Critcs weren't so mad this time around. This was boring, boring, boring drivel. I haven't been this disappointed in a movie in a long time. Didn't care about the characters and couldn't care less what happened to them. I like the new idea of Holmes and Watson, but the movie just didn't start up. I couldn't wait for it to be over."" ]",0,0,,
sherlock-holmes,9,CharlieD.,,"Dec 30, 2009",[],0,0,,
sherlock-holmes,7,BryanK,,"Dec 30, 2009","[ ""Ever since Arthur Doyle wrote the original novel adventures of Sherlock Holmes, their have been a variety of film versions of the stories. Now at the end of this year, a new film version arrives to bring this character into twenty-first century. The film adaptation has a mixed result in its execution and concept. Without revealing the plot, it is implied as a supernatural Sherlock Holmes story, which feels more it should be titled, \""Sherlock Holmes meets the Devil rides out\"". At first, the plot moves at a rapid pace, but slows down by the thirty minute mark. In the title character is Robert Downey Jr who leads the film very well. His take on the character is a more sarcastic and tongue in cheek version with only a decent amount of seriousness. Jude Law is pretty good as Watson and is the serious man between the two appearing a complete commanding actor. As for Rachel McAdams, she has her moments and then she does not. While she does well in her role as Holmes' \""female companion\"", her American voice sounds somewhat out of place in Victorian England. The film's colouring is another aspect which needs to be discussed. The film is shot in a monotone colour scheme in which browns and dark greys appear with the only truly vibrant color being the red in McAdams' dress. However their are problems with the film's structure. At the conclusion, in what could be an open and darker ending, the film seems to go on a little too long and leaves open the idea of a followup. Overall a pretty well done film, but not without its faults. Anyway, Happy New Year to everyone at Metacritic."" ]",0,0,,
sherlock-holmes,8,RichM.,,"Dec 31, 2009","[ ""Sherlock Holmes is not a character I've ever had any real interest in and Guy Ritchie seemed to be getting worse by the film, so this wasn't exactly a film I had great expectations for. But much to my suprise its a hoot from start to finish. The writers have crafted the Holmes and Watson characters into something both interesting and easy to buy in to. Their relationship gives weight to film that could easilly have lost itself in its slightly bizzare plot and Ritchie's trademark direction. Go see"" ]",0,0,,
sherlock-holmes,4,SteveS,,"Dec 30, 2009",[],0,0,,
sherlock-holmes,9,Ben,,"Dec 25, 2009",[],0,0,,
sherlock-holmes,9,PatrickN.,,"Dec 25, 2009","[ ""Great escape with two great actors. Yes you are going to a Holmes movie but you are also going to see a Guy Ritchie affair. If you like Ritchie movies you will like this. If you want pure Holmes, as so many critics pretend, watch PBS. Can't wait for the sequel."" ]",0,0,,
sherlock-holmes,10,DeborahS.,,"Dec 25, 2009",[],0,0,,
sherlock-holmes,9,SuzieQ,,"Dec 25, 2009",[],0,0,,
sherlock-holmes,10,LindaC,,"Dec 25, 2009","[ ""Thanks to Basil Rathbone and Nigel Bruce, there is an extraordinary benchmark of character texture and tenor which the classic novel protagonist Holmes and Watson should possess. Downey is superb at finding and sustaining a tone and rhythm that is new yet as captivating as that portrayed for years by Rathbone. Jude Law does not bring a fresh appeal to Watson; however, he adequately provides the character and personality contrast to Rathbone needed to complete the dynamic duo. About 16 family and friends went to see it. We all concluded we cannot wait to see the sequels which we hope will be plenty!"" ]",0,0,,
sherlock-holmes,6,AaronG,,"Dec 26, 2009","[ ""It's kind of a hard movie to like. I mean, the cast and acting is great, and the script is never really bad, but at the same time nothing that happens makes you go \""OH MY GOD I HAVE TO SEE THAT AGAIN\"". The story is a bit hard to follow and the way Sherlock figures things out are kind of silly. There's huge potential for Guy Ritchie to make a franchise off this movie, and I think I might like that. But one thing I've GOT to say, this is a beautifully made movie. All the sets and costumes, even the scenery, matches the mood of the plot perfectly. The grey-blue color scheme adds to the mood instead of taking away from it like some other films (coughtwilightcough). It wasn't a bad movie at all, but I can understand why some won't like it. If you're interested in seeing this, go ahead and watch it, you'll enjoy."" ]",0,0,,
sherlock-holmes,7,TArkoB,,"Dec 26, 2009",[],0,0,,
sherlock-holmes,9,CraigW.,,"Dec 27, 2009",[],0,0,,
sherlock-holmes,7,WilliamC.,,"Dec 27, 2009","[ ""Sherlock Holmes: A Mystery to Solved As the Christmas festivities come to a close, other opportunities open up in the world of theatrical entertainment, with the release of Sherlock Homes starring Robert Downy Jr., Jude Law, and Rachel McAdams. Yet with this installment of Holmes, after so many before have been a delightful and true emersion into the pages of creator Arthur Conan Doyle, has become like so many movies of this generation; an action thriller full of explosions and special effects. The plot takes us out of the original stories, and into a time where Holmes (Downy) has become despondent from a lack of cases, after solving his latest one in the opening of the movie. Watson (Law) is preparing to move out of 221B Baker Street to consider marriage. Although this is obviously putting strain on the dynamic duo"" ]",0,0,,
sherlock-holmes,9,DavidH.,,"Dec 27, 2009",[],0,0,,
sherlock-holmes,8,JohnR.,,"Dec 27, 2009","[ ""This is not your grandfather's Sherlock Holmes, but Law and Downey are expertly directed, the story is complex and very chock full of Holmes' style discovery. Add to that two lovely ladies and gorgeous CGI of 19th Century London and you very much get your monies' worth. This is the beginning of a long franchise, I am certain."" ]",0,0,,
sherlock-holmes,5,larryk.,,"Dec 29, 2009","[ ""Boring. Where was the tension? Where was the drama? Ordinary. Law and Downey tried to click but no real chemistry ever developed. McAdams was thrown into the mix, but still no chemistry. Humor was lame, drawing out nary a chuckle. Too bad, it looked like a lot of work went into creating this period piece. It was a great looking movie. And although Downey threw a lot of punches in the film, \""Sherlock Holmes\"" as a whole delivers only soft blows at best. It won't knock you out."" ]",0,0,,
sherlock-holmes,9,MelF.,,"Dec 29, 2009","[ ""Guy Ritchie has done a great job turning the stereotypical Holmes persona on its head. Drawing more on Conan Doyle's books than his moviemaking predecessors, Ritchie has cast RDJ and Jude Law as the cocky, dirty, and delightful Holmes and Watson. This movie leaves little room to dissappoint."" ]",0,0,,
sherlock-holmes,5,JasonW,,"Dec 29, 2009",[],0,0,,
sherlock-holmes,10,TinaC.,,"Dec 29, 2009",[],0,0,,
sherlock-holmes,10,CT,,"Dec 29, 2009",[],0,0,,
sherlock-holmes,9,JudyT,,"Dec 29, 2009",[],0,0,,
sherlock-holmes,9,RobertP.,,"Dec 31, 2009",[],0,0,,
sherlock-holmes,10,LouiseH.,,"Dec 31, 2009","[ ""I can't fault this movie. It's was so smart and sassy, delightfully witty and gritty. Downey pulled off a perfect intellectual master of observation that is wonderfully messed up and hopeless. The Holmes and Watson dynamic was fantastic. I also loved the puncy soundtrack."" ]",0,0,,
sherlock-holmes,10,Jawcl,/user/Jawcl,"Aug 17, 2010","[ ""I don't understand why this movie got such bad ratings, I thought it was BRILLIANT!!!  Robert Downey Jr. was perfect for Holmes, he was funny, yet serious at the same time.  I thought it was an amazing movie for the holidays, it totally made me happy after seeing it.  I must say though, it was a little unreal when they knocked down some of the bad guys....  But good must always win!!!"", ""Enjoy the movie!!"" ]",0,0,0,0
sherlock-holmes,8,ERG1008,/user/ERG1008,"Sep 17, 2010","[ ""Guy Ritchie's interpretation of Conan-Doyle's famous sleuth with Black Magic, bare-knuckle boxing & general 19th Century japery."", ""Nice to see GR back on form in this action-adventure romp which has its clever twists & turns with a very strong cast (even Jude Law is good!)."", ""Took me a while to warm to RDJ's Holmes as he is very much a hyper-active thuggish brute but by the end I was won over."", ""The whole thing looks great too with Tower Bridge under construction, scaled down Piccadilly Circus & a great authenticity."" ]",0,0,0,0
sherlock-holmes,7,C1G4N0,/user/C1G4N0,"Sep  8, 2010",[],0,0,0,0
sherlock-holmes,9,txrangersfan72,/user/txrangersfan72,"Sep 19, 2010","[ ""Although the trailers only had me moderately interested, I guess they were a good manager of expectations because this move was PHENOMENAL! Robert Downey Jr is superb as the intellectual detective Sherlock Holmes. Jude Law is perfectly cast as his partner, Dr. Watson. Even though the trailers are full of the witty quips that run rampant in this flick, they don't do justice in showing just how intelligently this story is delivered. The script is near flawless. The story is intoxicating from the first minute. The acting is immensely entertaining. The sets were exquisite. The directing was surgically executed. Like Batman Begins, the story is almost nonstop, even up to the very end when the sequel is teased. Except instead of the Joker, we learn that Professor Moriarty will be the next villain!"" ]",0,0,0,0
sherlock-holmes,6,Bairdo,/user/Bairdo,"Sep 22, 2010",[],0,0,0,0
sherlock-holmes,7,MovieLonely94,/user/MovieLonely94,"Nov  2, 2010",[],0,0,0,0
sherlock-holmes,7,Flapjack,/user/Flapjack,"Oct 22, 2010",[],0,0,0,0
sherlock-holmes,6,LondonTruelove,/user/LondonTruelove,"Nov 11, 2010","[ ""Ehhh, not nearly what I expected. I'm a huge fan of Robert Downey Jr. and an even bigger one of Guy Ritchie, so naturally when I heard this film was being made I got excited. Not at all lived up to the anticipation. Watch if you like, but you're not missing anything if you don't."" ]",0,0,0,0
sherlock-holmes,8,Rumblebeelove,/user/Rumblebeelove,"Jan  8, 2011","[ ""The backdrop and music are fantastic, while the actors really seem spot on. There is a unique sense of style and all the actors fit well. Camerawork and effects are great, but not too overwelming. I enjoyed the interesting touch editing. Robert Downey Jr. delivers, as well does Jude Law, though I would love to see Mark Strong being a hero one day. My only complaint is that I figured everything out before the end."" ]",0,0,0,0
sherlock-holmes,7,JonnyFendi,/user/JonnyFendi,"Jan 20, 2011","[ ""Before thiz newest version, there are about 200 movies that brought Sherlock into wide-screen and more than 70 Actors played as thiz famous character. Sherlock Holmes is a well-known detective on Sir Arthur Conan Doyle novels (Which first time published on 1887). Sherlock on thiz movie is Robert -Iron Man- Downey Jr., Accompanied by his fellow side-kick Dr. John Watson (played by Jude Law). The Other Casts are Rachel McAdams and Mark Strong. Downey Jr. seem does not care how to perform Sherlock authentically, otherwise he just act with his style and just have fun on his version of Sherlock. As we knew, Sherlock is discreet, calm, and charismatic person. But in the end, I think viewers also agree to put beside the original Sherlock for a while, bcoz thiz version is enjoyable. In the overall, The movie was very good enough and very funny with a good fresh concept. The Director is Guy Ritchie. Ritchie known as Indie-Director, which is his best works are LOCK, STOCK, AND TWO SMOKING BARRELS (1998) and SNATCH (2000). The plots in thiz movie is excited on the beginning, a little lame on the middle of film, and closed with just customary ending. After watching thiz movie, maybe its cross on our mind, Downey Jr. on his version of Sherlock resembles with Will Smith performance on WILD WILD WEST (1999). But we must to admit that thiz movie have some plus poins compare with Smith WILD WILD WEST. Both of the movies show us a new style on the legendary figures. Here he comes, The Funky Sherlock!"", """", ""Visit My Blog on JONNY'S MOVEE on : http://jonnyfendi.blogspot.com"" ]",0,0,0,0
sherlock-holmes,8,Moviebuffreview,/user/Moviebuffreview,"Apr  6, 2011","[ ""The first time I saw this movie, I hadn't really read a lot of the Sherlock Holmes stories so I wasn't that familiar with the character. However, after becoming more familiar with the character, I really enjoy this movie. Thanks to some great performances, especially Robert Downey Jr., a script that is original while accurately recreating the characters, and some good humor, Sherlock Holmes is a movie worth seeing. A little cliche? Yes, but definitely good."" ]",0,0,0,0
sherlock-holmes,7,codfather96,/user/codfather96,"Aug 19, 2011","[ ""Ritchie puts his own spin on the Sherlock story making him much more of a street smart detective and more of a oddball to society than god like genius. The story is a little bit complicated and losses steam but the performance from Downey is great, Jude Law is good and really grounds the movie as Watson and even though the supporting cast is forgettable they are made up for with fantastic slow motion run through of how Sherlock will dispatch his enemies, which is great as normally in action movies they just beat the crap out of their enemies but in this Sherlock narrates how he will beat them up and gives us the various injures they will sustain. I is a decent film but not having a great story in a Sherlock Holmes film is kind of stupid."" ]",0,0,0,0
sherlock-holmes,10,tman267,/user/tman267,"Feb 19, 2011","[ ""I went to see this movie with a friend, and was expecting a great movie. Ultimately it didn't live up to the expectations of a Sherlock Holmes movie. However, it was extremely entertaining. I enjoyed the mixture of deduction and modern technology. The plot was interesting, but I was able to figure it out a good twenty minutes in. Overall, it was really entertaining, but would have been better if they made up a new character instead of Sherlock Holmes."" ]",0,0,0,0
sherlock-holmes,6,EmuChicken,/user/EmuChicken,"May 14, 2011","[ ""So I rented this one, expecting it to be like an old crime whodonnit thing - and was kinda surprised.  Never knew the Holmes / Watson combination were like Batman and Robin!?!"", ""... Come to think of it, this IS Batman in the 19th century! (or was it early 20th century!?)"", ""The plot was far too difficult for my wife to understand, - was similar to \""Da Vinci Code\"" but added a \""bit\"" of reality to the ending (still I understood, wife, not a clue)"", ""As it got to around an hour in, it felt like the story was dragging a little longer than it needed."", ""As a rundown, Batman (the new style) + Da Vinci Code = Sherlock Holmes. .. who'd have guessed!?"" ]",0,0,0,0
sherlock-holmes,6,rotku,/user/rotku,"Jan 15, 2012",[],0,0,0,0
sherlock-holmes,8,MrCinnamon,/user/MrCinnamon,"May 29, 2011","[ ""This film has received much negative criticism from numerous sources. They say its too \""thuggish\"", too \""brutish\"" and that its a crude imitation of what sherlock holmes should be. Yet there is one thing niggling at me."", ""It seems that had it not been called sherlock holmes, then the film would have received much better reviews. All these people have it in their heads that because it is holmes then it MUST be this or that."", ""To this I say, what a load of..... The film is very good. There is a fantastic balance of mystery, action and clever details. Some of which you may not notice at first. The acting throughout is superb, from all those involved. The plot and story development is well thought out and ends with a brilliantly executed scene which reveals all to the audience."", ""All round it was a very good film, well worth the money for a cinema ticket or DVD. Don't listen to these prejudiced fools who tell you it can't be good just because it isn't like the sherlock of old. This is an outstanding adaptation of the classic tales."" ]",0,0,0,0
sherlock-holmes,10,Solveig,/user/Solveig,"Dec 28, 2011",[],0,0,0,0
sherlock-holmes,10,giri2706,/user/giri2706,"Aug  5, 2011",[],0,0,0,0
sherlock-holmes,6,avatar16,/user/avatar16,"Dec 17, 2011","[ ""Trop attachÃ© Ã  l'image qu'on lui donnait dans les films prÃ©cÃ©dents, il m'a Ã©tÃ© difficile d'accorder le moindre intÃ©rÃªt Ã  ce Sherlock Holmes version 2010. Et franchement, s'il n'avait pas quelques atouts en poche, je resterais sur ma dÃ©cision. A commencer par son allure de blockbuster et sa mise en scÃ¨ne (ralentis, certains cadrages) parfaitement inutile, sans parler de l'ambiance un brin agaÃ§ante (Hans Zimmer n'est pas le meilleur Ã  chaque fois). Mais je dois reconnaÃ®tre que l'ensemble est largement sauvÃ© par l'interprÃ©tation et par le scÃ©nario, vÃ©ritable enquÃªte policiÃ¨re qui rend le film divertissant et intrigant. Car voilÃ  les seuls qualificatifs que je donnerais pour juger ce Sherlock Holmes : un blockbuster plutÃ´t sympathique, mais pas aussi exceptionnel de ce qui se faisait entendre."" ]",0,0,0,0
sherlock-holmes,8,jos95,/user/jos95,"Jul 17, 2012","[ ""There isn't much of a mystery in this movie, but Sherlock Holmes mostly benefits from Robert Downey Jr's performance, and his pairing with Jude Law as Watson. Mark Strong gives chills as Blackwood and for what seems like the first time in movie history, the love interest gets cuts and bruises! One of many ways the movie avoids cliches. The action is also very imaginative and brilliantly realized. It's not your grandpa's version of Sherlock, but it's a great popcorn flick nonetheless."" ]",0,0,0,0
sherlock-holmes,1,JonathanC,/user/JonathanC,"Aug 13, 2012","[ ""Absolutely terribly put together. I cant see how this is getting any good reviews at all. There is just too much wrong with it. The plots are weak. The story telling has holes and the pace is awkward at best. The fight scenes are laughable, not to mention pathetic for a period piece and clashes with everything Sherlock Holmes of books was about."" ]",0,0,0,0
sherlock-holmes,10,EssenceOfSugar,/user/EssenceOfSugar,"Dec 21, 2011","[ ""Since this is based on an inspiring part of historical literature, people have come at it with their all, and what I'm mostly hearing is that it has turned much into an action movie and that they were 'getting tired of people being beaten up'. What might have been missed is the intellect that was deduced by Holmes, and that people may more have noticed the significant amount of violence because of it being seen on screen, and you have to look closer in order to pick up the lesser significant and more unnoticed details. Sherlock Holmes may have had violence and explosions in it, but it showed Holmes as an experienced person that didn't just go around injuring people for the fun of it. He looked for clues, he came to conclusions, he used logic. Ritchie may have spiced up this new Holmes a little more than people expected, but it added to the fun of the movie. It didn't show him in a new light, it just showed us his capabilities and his strength for his environment. People might not have picked up on this, and the fact it might have been 'too complicated and boring' means that they probably weren't focusing on it as such to figure it out for themselves. You might have expected what was going to happen, seeing as it was based on a piece of famous literature, but Sherlock Holmes of course is opened to interpretation. Then why go in there and see it, not bother to focus on the finer details, at least enjoy the film, and beforehand think you're going to expect something completely different? It's confusing how people thought this film would happen, and how it was going to turn out. With all these production teams and crews designing and creating this imaginative piece of media, why think you're going to get a tame bunch of people solving mysteries without any spice like the book says?"", ""I, myself, loved the performance by Robert Downey Jr., who seemed to fit into the role like a glove. Why bother with any other actor when you've got him around to play a bohemian detective who performs experiments on animals (O.K, a little out of touch there)? Although he's American, that was not a barrier to him when he spoke in a brilliant Victorian English accent.  It's harder than you think trying to cast these people, and what better way than such a famous star? Not to mention the good-looking British actor Jude Law, who, fair to say, did a superb job as Dr. Watson. Not bad picking an actor who lives on the opposite side of the pond, as they say."", ""As I said, I think many people missed out on the joyfulness and intellect of the film, because there was so much in there to look for. The characters themselves were not on a 'clown caper' or some unimportant journey as such, but I think there was more to them than people actually thought. Although films are for entertainment, you can also see the difference between this and what Conan Doyle wrote. It's a free country when it comes to this kind of interpretation, as Ritchie did nothing to harm one of the most famous fictional characters in history. The darkness of it did not put me off at all, it merely added to the climax, and it was extremely useful in aiding the referencing of the character's next worst scheming supervillain, Professor Moriarty. Since when can films like these pull of darkness, action, mystery and suspense, comedy and adventure without screwing up? And here we have it, a solid gold take on the famous detective, Sherlock Holmes. You can't get much better interpretation than this - there is no equal in this war - as this, my friends, is king."" ]",0,0,0,0
sherlock-holmes,7,MediaCritic,/user/MediaCritic,"Oct 16, 2011","[ ""A good movie but nothing spectacular. The set was great and the story-line worked well. There is some funny moments in it as well, along with the serious scenes of the film. The actors played their parts well and the fighting and action scenes were choreographed well. Based in London a long time ago, Sherlock Holmes and his partner have to investigate a mystery where is seems someone has came back from the dead. It's a good movie and worth a watch."" ]",0,0,0,0
sherlock-holmes,10,MadDad,/user/MadDad,"Mar 24, 2013","[ ""Great movie. Great intriguing plot and amazing acting. If there is one thing that bothered me, it was the fact that most of Sherlock Holmes' wit took a backseat to the more favoured action sequences which are not staple of Holmes. The movie balanced action and wit pretty well. But I found myself at the edge of my seat much more this time, and it had a more intriguing plot. I liked it-"" ]",0,0,0,0
sherlock-holmes,9,StevenF,/user/StevenF,"Mar 13, 2013","[ ""This film sort of came out of the blue as an all-out action bonanza, a modern yet still classic tale on the eccentric detective, and I think Guy Ritchie has did an excellent job of bringing the character to life on the big screen, and leaves the opportunity for the audience to come along for the ride."", ""A contemporary take on the timeless detective, we have a cold opening of Sherlock (Robert Downey Jr) sneaking out of a carriage and attempting to infiltrate a ritual killing at the hands of the films main villain, Lord Blackwood (Mark Strong), but the films soon plays out as a mystery thriller."", ""Jude Law takes the reigns as Dr. John Watson, and the chemistry between himself and Downey Jr is excellent, a true friendly bromance."", ""The film scenes involving bullet time are some of the best of the film, when Sherlock analyses and anticipates what is about to happen, all done in a beautifully rendered set piece."", ""The movie rarely slows down through its action-packed run, throwing many explosions and revelations at many turns to keep the viewer enticed as to what is happening."", ""There is certainly many aspects of the historic character that Ritchie has stayed true to, the pipe, the violin and of course the martial arts rumours, but they perfectly blend in with the pace of the film, almost like a heroic mix of RocknRolla."", ""The one thing that can be said which is little nerving is perhaps the over the top feel of everything, at times its maybe just a little too perfect for Holmes to figure out what is going on, but then agin that isn't what the film is about, it is there to shock and surprise with its epic set pieces that would put the best of the superhero films out there to shame."", ""Downey Jr puts in a commanding performance as the detective and certainly introduces a different sort of character that we haven't necessarily seen before, combining his sparkling wit and charm to have plenty of comedic and memorable scenes with the expansive cast."", ""There is a fantastic soundtrack with upbeat and catchy notes to engage the scenes, and with stellar talent here, also including Rachel McAdams as the devious Irene Adler, and a host of British talent including Eddie Marsan and Kelly Reilly, this is certainly a film that will be enjoyed by most."" ]",0,0,0,0
sherlock-holmes,9,oxana,/user/oxana,"Aug 24, 2014","[ ""I'm not all that familiar with Sherlock Holmes, and there was very little if any introduction to the character in the beginning of the film, but that's okay."", """", ""The actors were very good. Robert Downey Jr. as Holmes was witty and quirky, Jude Law as Watson was surprisingly good, and Mark Strong... (I honestly thought it was Andy Garcia for most of the film). His voice was awesome, though!"", """", ""The plot and the camerawork were very unique, in my opinion. The way they took us into Holmes' head every once in a while was funny and entertaining. The pace of the movie was steady, moving a bit chaotically at times, and there were very clever clues left all over the place to build the one final picture."", """", ""I wholeheartedly recommend this for anyone to watch."" ]",0,0,0,0
sherlock-holmes,9,AB77,/user/AB77,"Jan  6, 2012",[],0,0,0,0
sherlock-holmes,10,Rkypkz,/user/Rkypkz,"Jan  7, 2012",[],0,0,0,0
sherlock-holmes,9,Juanolo,/user/Juanolo,"Mar 31, 2012","[ ""First off, this is probably a 9.25 out of 10. This movie is great. Action sequences are great. Story is really good. Acting good. RD Jr. Does a good job, and so does Jude law. Score is good to. Cameraing as it slows down and does the same thing is kind of cool, and kind of pointless. Overall, this is a great movie that you should watch. Recommend completely."" ]",0,0,0,0
sherlock-holmes,6,Tall_But_Short,/user/Tall_But_Short,"Jul 29, 2012","[ ""The first half of Sherlock Holmes was boring, the second half was much better, and then the ending was just dumb. I'm not saying it was a bad film, it just wasn't Sherlock Holmes. The ending when Blackwood comes out of nowhere and pushes Sherlock's \""girlfriend\"" off the bridge was so dumb that I really started laughing. It was just silly, but even this movie isn't great, it can still be mildly entertaining with some clever moments with Robert Downey Jr. and Jude Law."" ]",0,0,0,0
sherlock-holmes,7,Official,/user/Official,"Mar  8, 2014",[],0,0,0,0
